Date,DJIA,NASDAQ,AP,LE-DJIA,LE-NASDAQ,LE-AP
8/11/2014,16569.98047,4401.330078,589.0289917,0.000968666,0.006913859,-0.006761306
8/12/2014,16560.53906,4389.25,589.4129639,-0.000570115,-0.002752196,0.000651448
8/13/2014,16651.80078,4434.129883,590.9003906,0.005480592,0.010121463,0.002517221
8/14/2014,16713.58008,4453,592.8676147,0.003696353,0.004237619,0.003318151
8/18/2014,16838.74023,4508.310059,594.3550415,0.007432869,0.012268468,0.00250259
8/19/2014,16919.58984,4527.509766,590.4684448,0.004778462,0.004240677,-0.006582226
8/20/2014,16979.13086,4526.47998,587.7815552,0.003506718,-0.000227502,-0.004571238
8/21/2014,17039.49023,4532.100098,589.125061,0.003542323,0.001240069,0.00228051
8/22/2014,17001.2207,4538.549805,585.5744629,-0.002250987,0.001421094,-0.006063444
8/25/2014,17076.86914,4557.350098,580.2002563,0.004429878,0.004125269,-0.009262675
8/26/2014,17106.69922,4570.640137,583.4631958,0.001743766,0.002907698,0.005592366
8/27/2014,17122.00977,4569.620117,592.5317993,0.000894203,-0.000223218,0.015304839
8/28/2014,17079.57031,4557.700195,599.0093384,-0.002484808,-0.002615337,0.010813753
9/2/2014,17067.56055,4598.189941,599.0574341,-0.00070366,0.008805584,8.02856E-05
9/3/2014,17078.2793,4572.560059,601.0725098,0.000627625,-0.00560515,0.003352467
9/4/2014,17069.58008,4562.290039,606.8305664,-0.000509633,-0.002251067,0.009488739
9/5/2014,17137.35938,4582.899902,620.9371948,0.003955061,0.004497123,0.022718285
9/8/2014,17111.41992,4592.290039,648.7189941,-0.001515915,0.002044761,0.04282563
9/9/2014,17013.86914,4552.290039,638.3068237,-0.005733604,-0.008786786,-0.016312172
9/10/2014,17068.71094,4586.52002,627.5107422,0.003213002,0.00746317,-0.017204616
9/11/2014,17049,4591.810059,630.1018066,-0.001156135,0.00115206,0.004112136
9/12/2014,16987.50977,4567.600098,644.6882935,-0.003619732,-0.005300368,0.022625642
9/15/2014,17031.14063,4518.899902,634.7561646,0.002561828,-0.010777002,-0.015647156
9/16/2014,17131.9707,4552.759766,620.6972656,0.005885492,0.007437217,-0.022650171
9/17/2014,17156.84961,4562.189941,619.8816528,0.001450086,0.002067028,-0.001315756
9/18/2014,17265.99023,4593.430176,632.9328003,0.006321133,0.006801069,0.020620116
9/19/2014,17279.74023,4579.790039,642.4812012,0.00079573,-0.002978332,0.014861759
9/22/2014,17172.67969,4527.689941,628.0958862,-0.006234353,-0.011506993,-0.022903055
9/23/2014,17055.86914,4508.689941,610.8238525,-0.006848701,-0.004214084,-0.02827662
9/24/2014,17210.06055,4555.220215,613.758667,0.008959376,0.010214714,0.004781708
9/25/2014,16945.80078,4466.75,597.208374,-0.01559441,-0.019806395,-0.027712761
9/26/2014,17113.15039,4512.189941,603.7033691,0.009779007,0.010070485,0.010758587
9/29/2014,17071.2207,4505.850098,601.875061,-0.002456162,-0.001407025,-0.003037687
9/30/2014,17042.90039,4493.390137,605.7720337,-0.001661707,-0.002772953,0.006433068
10/1/2014,16804.71094,4422.089844,607.8409424,-0.014173969,-0.016123664,0.003403701
10/7/2014,16719.39063,4385.200195,605.3390503,-0.005103075,-0.008412307,-0.004133043
10/8/2014,16994.2207,4468.589844,611.3049316,0.016171973,0.018661289,0.009759256
10/9/2014,16659.25,4378.339844,630.4052124,-0.02010719,-0.020612836,0.030298418
10/10/2014,16544.09961,4276.240234,638.1994019,-0.006960209,-0.023876023,0.012212781
10/13/2014,16321.07031,4213.660156,630.8862915,-0.013665115,-0.014851715,-0.011591804
10/14/2014,16315.19043,4227.169922,621.6970825,-0.000360393,0.003195936,-0.014780846
10/15/2014,16141.74023,4215.319824,621.6970825,-0.010745446,-0.002811198,0
10/16/2014,16117.24023,4217.390137,602.2598877,-0.001520111,0.000490899,-0.032273766
10/17/2014,16380.41016,4258.439941,615.923645,0.016066138,0.009639635,0.022184174
10/20/2014,16399.66992,4316.069824,623.1403809,0.001174399,0.013352398,0.011581236
10/21/2014,16614.81055,4419.47998,619.9168701,0.012948726,0.023398716,-0.005199908
10/22/2014,16461.32031,4382.850098,619.6764526,-0.009324297,-0.008357549,-0.000387973
10/27/2014,16817.93945,4485.930176,624.2470093,0.021204687,0.022978529,0.007321712
10/28/2014,17005.75,4564.290039,622.2744141,0.011043944,0.017168029,-0.003169976
10/29/2014,16974.31055,4549.22998,621.9857178,-0.001852178,-0.003310463,-0.000464153
10/30/2014,17195.41992,4566.140137,620.3498535,0.01285862,0.003703381,-0.002637003
10/31/2014,17390.51953,4630.740234,632.1853638,0.011218734,0.013950275,0.018721582
11/3/2014,17366.24023,4638.910156,628.9137573,-0.001398075,0.001761173,-0.005201995
11/5/2014,17484.5293,4620.720215,632.473938,0.006765356,-0.003936603,0.005628976
11/7/2014,17573.92969,4632.529785,621.6970825,0.005087103,0.00254927,-0.017334576
11/10/2014,17613.74023,4651.620117,624.3912964,0.002260198,0.004104018,0.004314945
11/11/2014,17614.90039,4660.560059,624.7761841,6.58624E-05,0.001918212,0.000616041
11/12/2014,17612.19922,4675.140137,619.6764526,-0.000153369,0.00311864,-0.008229668
11/13/2014,17652.78906,4680.140137,620.446167,0.002299344,0.001068344,0.001240582
11/14/2014,17634.74023,4688.540039,646.8113403,-0.001023481,0.001791582,0.040761767
11/17/2014,17647.75,4671,665.8153687,0.000737191,-0.003755093,0.02854249
11/18/2014,17687.82031,4702.439941,674.4272461,0.002265418,0.006685878,0.012769172
11/19/2014,17685.73047,4675.709961,657.2996216,-0.000118165,-0.005716775,-0.02605756
11/20/2014,17719,4701.870117,664.4682007,0.001877619,0.005563777,0.010788446
11/21/2014,17810.06055,4712.970215,666.0078125,0.005112871,0.002355223,0.002311702
11/24/2014,17817.90039,4754.890137,664.9973755,0.000439998,0.00881617,-0.00151946
11/25/2014,17814.93945,4758.25,665.6228027,-0.000166205,0.000706113,0.000939612
11/26/2014,17827.75,4787.319824,678.1317749,0.000718574,0.006072254,0.018446226
11/28/2014,17828.24023,4791.629883,716.572876,2.74974E-05,0.000899497,0.053645766
12/1/2014,17776.80078,4727.350098,766.9456177,-0.002893628,-0.013597424,0.065679679
12/2/2014,17879.55078,4755.810059,740.9655151,0.005746789,0.005984251,-0.035062499
12/3/2014,17912.61914,4774.470215,759.5845947,0.001846093,0.00390832,0.024512187
12/4/2014,17900.09961,4769.439941,761.7977905,-0.000699411,-0.001054688,0.002905227
12/5/2014,17958.78906,4780.759766,755.0140381,0.003268007,0.002367788,-0.008984936
12/8/2014,17852.48047,4740.689941,763.5297852,-0.005954836,-0.008452319,0.01115313
12/9/2014,17801.19922,4766.470215,752.2716675,-0.002880775,0.005408672,-0.014965495
12/10/2014,17533.15039,4684.02002,746.3539429,-0.015288116,-0.017602443,-0.007928845
12/11/2014,17596.33984,4708.160156,740.4362183,0.003591056,0.005127297,-0.007992214
12/12/2014,17280.83008,4653.600098,745.0549927,-0.01825779,-0.011724269,0.00619924
12/15/2014,17180.83984,4605.160156,738.2713013,-0.005819869,-0.010518623,-0.009188616
12/16/2014,17068.86914,4547.830078,730.1885986,-0.006559937,-0.012606029,-0.011069336
12/17/2014,17356.86914,4644.310059,703.6791382,0.016592854,0.020773803,-0.037672654
12/18/2014,17778.15039,4748.399902,716.8135376,0.023696574,0.021921036,0.018323314
12/19/2014,17804.80078,4765.379883,705.3148804,0.001496809,0.003563196,-0.016302871
12/22/2014,17959.43945,4781.419922,717.3908081,0.00861044,0.00335466,0.016833123
12/23/2014,18024.16992,4765.419922,711.3287354,0.003591315,-0.003357522,-0.008522182
12/24/2014,18030.21094,4773.470215,700.9367065,0.00033505,0.001686466,-0.014825916
12/26/2014,18053.71094,4806.859863,699.5896606,0.001301671,0.00694625,-0.00192548
12/29/2014,18038.23047,4806.910156,728.9376831,-0.000858203,1.04626E-05,0.04026136
12/30/2014,17983.07031,4777.439941,721.6247559,-0.003067338,-0.006168621,-0.010133975
12/31/2014,17823.07031,4736.049805,723.8859253,-0.008977129,-0.00873938,0.003123654
1/2/2015,17832.99023,4726.810059,745.7766113,0.000556268,-0.001954753,0.029352873
1/5/2015,17501.65039,4652.569824,745.7285767,-0.01893192,-0.015956823,-6.44131E-05
1/6/2015,17371.64063,4592.740234,727.9271851,-0.007484023,-0.013026992,-0.024454907
1/7/2015,17584.51953,4650.470215,742.5532227,0.01210604,0.012413794,0.019696955
1/8/2015,17907.86914,4736.189941,789.3656616,0.018056286,0.018098879,0.05930387
1/9/2015,17737.36914,4704.069824,781.8121948,-0.009612474,-0.006828155,-0.009661485
1/12/2015,17640.83984,4664.709961,777.2415771,-0.005471922,-0.008437794,-0.005880563
1/13/2015,17613.67969,4661.5,802.3557739,-0.001541992,-0.000688611,0.031300575
1/14/2015,17427.08984,4639.319824,810.8234253,-0.010706885,-0.004780911,0.010443274
1/15/2015,17320.71094,4570.819824,807.6481323,-0.006141717,-0.014986371,-0.00393153
1/16/2015,17511.57031,4634.379883,811.5932007,0.010899044,0.0137149,0.004860894
1/20/2015,17515.23047,4654.850098,807.5037842,0.00020897,0.00439761,-0.005064269
1/21/2015,17554.2793,4667.419922,819.1466675,0.002224462,0.002693099,0.014213429
1/22/2015,17813.98047,4750.399902,834.3980713,0.014578503,0.017467999,0.018278331
1/23/2015,17672.59961,4757.879883,829.5388184,-0.008000004,0.001572125,-0.005857776
1/27/2015,17387.21094,4681.5,856.8660889,-0.016413712,-0.016315259,0.031892113
1/28/2015,17191.36914,4637.990234,875.8701782,-0.011391868,-0.009381168,0.021697381
1/29/2015,17416.84961,4683.410156,848.0135498,0.012946111,0.009698045,-0.032849273
1/30/2015,17164.94922,4635.240234,825.3532104,-0.014675277,-0.010392109,-0.027455323
2/2/2015,17361.03906,4676.689941,777.5783081,0.011294822,0.008863044,-0.061440632
2/3/2015,17666.40039,4727.740234,783.9290771,0.017284864,0.010798033,0.008101204
2/4/2015,17673.01953,4716.700195,773.4888306,0.000374534,-0.002340628,-0.013497605
2/5/2015,17884.88086,4765.100098,780.2244263,0.011845834,0.010157164,0.008632895
2/6/2015,17824.28906,4744.399902,767.5231934,-0.003399395,-0.00436308,-0.016548338
2/9/2015,17729.21094,4726.009766,773.2963867,-0.005362795,-0.003891261,0.007465693
2/10/2015,17868.75977,4787.640137,791.145752,0.007809654,0.012872808,0.022561412
2/11/2015,17862.14063,4801.180176,808.9951172,-0.000370568,0.002820148,0.022063625
2/12/2015,17972.38086,4857.609863,792.637207,0.006133869,0.01161676,-0.020637323
2/13/2015,18019.34961,4893.839844,795.5240479,0.002606573,0.007403181,0.003628854
2/17/2015,18047.58008,4899.27002,802.6444702,0.001564225,0.001108364,0.008871203
2/18/2015,18029.84961,4906.359863,790.0393066,-0.000983395,0.001445031,-0.015955109
2/19/2015,17985.76953,4924.700195,802.5963135,-0.002450831,0.003724152,0.015645483
2/20/2015,18140.43945,4955.970215,794.5136108,0.00852625,0.006309566,-0.010173146
2/23/2015,18116.83984,4960.970215,779.0217285,-0.001302634,0.001007867,-0.019886329
2/24/2015,18209.18945,4968.120117,769.3511963,0.005071594,0.001439156,-0.012569724
2/25/2015,18224.57031,4967.140137,783.111084,0.000843963,-0.000197293,0.017570799
2/26/2015,18214.41992,4987.890137,761.9901733,-0.000557272,0.004160076,-0.027718088
2/27/2015,18132.69922,4963.529785,776.6642456,-0.004506814,-0.004907869,0.018893714
3/2/2015,18288.63086,5008.100098,794.4172974,0.008526152,0.008899645,0.022347262
3/3/2015,18203.36914,4979.899902,806.6377563,-0.004683843,-0.005662804,0.015149872
3/4/2015,18096.90039,4967.140137,805.194397,-0.005883259,-0.002568835,-0.00179256
3/5/2015,18135.7207,4982.810059,802.4039307,0.002140544,0.003144796,-0.003477633
3/9/2015,17995.7207,4942.439941,781.956543,-0.007779627,-0.008168054,-0.026149008
3/10/2015,17662.93945,4859.790039,777.434021,-0.018840649,-0.017006887,-0.005817242
3/11/2015,17635.39063,4849.939941,778.4443359,-0.001562133,-0.002030973,0.001297864
3/12/2015,17895.2207,4893.290039,777.5783081,0.014519523,0.00885909,-0.00111375
3/13/2015,17749.31055,4871.759766,777.8670654,-0.008220609,-0.004419404,0.000371217
3/16/2015,17977.41992,4929.509766,800.4312744,0.01268866,0.011715161,0.028190064
3/17/2015,17849.08008,4937.430176,799.99823,-0.007190278,0.001604156,-0.000541307
3/18/2015,18076.18945,4982.830078,783.4480591,0.012564007,0.009111268,-0.021124784
3/19/2015,17959.0293,4992.379883,803.2698975,-0.006523746,0.001912876,0.024676436
3/20/2015,18127.65039,5026.419922,779.3584595,0.009301872,0.006772223,-0.030680924
3/23/2015,18116.03906,5010.970215,780.946167,-0.000640942,-0.003083177,0.002033056
3/24/2015,18011.14063,4994.72998,782.5819092,-0.005824086,-0.003251474,0.002090187
3/25/2015,17718.53906,4876.52002,777.9631348,-0.016513865,-0.024240639,-0.005937009
3/26/2015,17678.23047,4863.359863,763.1448364,-0.002280126,-0.00270598,-0.019417413
3/27/2015,17712.66016,4891.220215,748.7596436,0.00194379,0.005695992,-0.01921203
3/30/2015,17976.31055,4947.439941,776.9528809,0.014666546,0.011363397,0.036286933
3/31/2015,17776.11914,4900.879883,780.6574097,-0.011261818,-0.009500347,0.004745396
4/1/2015,17698.17969,4880.22998,790.6647339,-0.004403812,-0.004231338,0.012656849
4/6/2015,17880.84961,4917.319824,793.3590088,0.010215953,0.007542695,0.003396035
4/7/2015,17875.41992,4910.22998,803.6547852,-0.000303752,-0.001443892,0.012811193
4/8/2015,17902.50977,4950.819824,814.8648682,0.001513187,0.008198611,0.013756984
4/9/2015,17958.73047,4974.560059,820.9268188,0.00313055,0.004772328,0.007384277
4/10/2015,18057.65039,4995.97998,826.9889526,0.005478006,0.004287431,0.007330369
4/13/2015,17977.03906,4988.25,829.4907227,-0.004484127,-0.001549638,0.003016031
4/15/2015,18112.60938,5011.02002,807.359314,0.007484859,0.004543989,-0.027412093
4/16/2015,18105.76953,5007.790039,791.1939087,-0.000377772,-0.000644991,-0.02043166
4/17/2015,17826.30078,4931.810059,785.9497681,-0.015677327,-0.015406104,-0.006672361
4/20/2015,18034.92969,4994.600098,778.3963013,0.011568047,0.012571585,-0.009703883
4/21/2015,17949.58984,5014.100098,766.4163818,-0.004754418,0.003889033,-0.015631085
4/22/2015,18038.26953,5035.169922,755.7838745,0.004916197,0.004184531,-0.014068185
4/23/2015,18058.68945,5056.060059,756.6980591,0.001130753,0.004131703,0.001208123
4/24/2015,18080.14063,5092.080078,742.2163086,0.00118645,0.007073734,-0.019511496
4/27/2015,18037.9707,5060.25,716.6691284,-0.002337842,-0.006290218,-0.035647106
4/28/2015,18110.14063,5055.419922,736.5392456,0.003985056,-0.000955426,0.026977676
4/29/2015,18035.5293,5023.640137,725.9066162,-0.004136908,-0.006326047,-0.014647379
4/30/2015,17840.51953,4941.419922,733.6525879,-0.010930723,-0.016638986,0.010558092
5/4/2015,18070.40039,5016.930176,749.9623413,0.012721404,0.015051087,0.02174743
5/5/2015,17928.19922,4939.330078,751.8868408,-0.007931704,-0.015710652,0.00255956
5/6/2015,17841.98047,4919.640137,732.112854,-0.004832353,-0.004002313,-0.027009479
5/7/2015,17924.06055,4945.540039,736.8280029,0.004579324,0.005237022,0.006399253
5/8/2015,18191.10938,5003.549805,730.7177124,0.014680184,0.011593722,-0.00836204
5/11/2015,18105.16992,4993.569824,742.5050659,-0.004746681,-0.001998566,0.015875115
5/12/2015,18068.23047,4976.189941,729.7073364,-0.002044442,-0.003492608,-0.017538167
5/13/2015,18060.49023,4981.689941,733.7006226,-0.000428573,0.001104043,0.005442664
5/14/2015,18252.24023,5050.799805,766.3683472,0.01050556,0.013682954,0.042626662
5/15/2015,18272.56055,5048.290039,760.4506226,0.001112067,-0.000497152,-0.007781866
5/18/2015,18298.88086,5078.439941,737.7901611,0.001438356,0.005936843,-0.030713965
5/19/2015,18312.39063,5070.029785,745.4879761,0.000737739,-0.001658798,0.010325874
5/20/2015,18285.40039,5071.740234,742.0720215,-0.001476054,0.000337251,-0.004603266
5/21/2015,18285.74023,5090.790039,747.8455811,1.8585E-05,0.003742013,0.007720256
5/22/2015,18232.01953,5089.359863,746.1134644,-0.002946503,-0.000281013,-0.002321519
5/26/2015,18041.53906,5032.75,734.6628418,-0.010557884,-0.011248296,-0.015586228
5/27/2015,18162.99023,5106.589844,730.5734253,0.006686739,0.014459717,-0.005597543
5/28/2015,18126.11914,5097.97998,738.3674316,-0.002034141,-0.001688877,0.010555729
5/29/2015,18010.67969,5070.029785,757.3233643,-0.0064095,-0.005512827,0.02503017
6/1/2015,18040.36914,5082.930176,759.9215088,0.001645723,0.002537983,0.003418964
6/2/2015,18011.93945,5076.52002,730.5252686,-0.00157838,-0.001262707,-0.040239868
6/3/2015,18076.26953,5099.22998,733.8931274,0.003558814,0.004453606,0.004589032
6/4/2015,17905.58008,5059.120117,730.9102173,-0.009532752,-0.007928229,-0.00408109
6/5/2015,17849.46094,5068.459961,730.1403198,-0.003144024,0.001842738,-0.001054451
6/8/2015,17766.55078,5021.629883,719.7484131,-0.004666644,-0.009325673,-0.014438249
6/9/2015,17764.03906,5013.870117,707.9129028,-0.000141394,-0.00154766,-0.016718879
6/10/2015,18000.40039,5076.689941,711.232605,0.013130893,0.01237417,0.004667534
6/11/2015,18039.36914,5082.509766,681.644043,0.002160206,0.001145069,-0.043407644
6/12/2015,17898.83984,5051.100098,678.9978638,-0.007851308,-0.006218382,-0.003897183
6/15/2015,17791.16992,5029.970215,672.1659546,-0.006051874,-0.004200797,-0.010164021
6/16/2015,17904.48047,5055.549805,678.3242188,0.006328614,0.005059705,0.009078644
6/17/2015,17935.74023,5064.879883,683.8091431,0.001742875,0.001842112,0.008021133
6/18/2015,18115.83984,5132.950195,701.4178467,0.009941555,0.01326144,0.025104442
6/19/2015,18015.94922,5117,712.0504761,-0.005544566,-0.003117099,0.01493241
6/22/2015,18119.7793,5153.970215,719.4596558,0.005730207,0.007173153,0.010298256
6/23/2015,18144.07031,5160.089844,727.9271851,0.001338785,0.001185954,0.011632385
6/24/2015,17966.07031,5122.410156,729.3305664,-0.009907564,-0.007355851,0.001924205
6/25/2015,17890.35938,5112.189941,725.9918213,-0.00423194,-0.001999185,-0.004598874
6/26/2015,17946.67969,5080.509766,726.0402222,0.003138202,-0.006235629,6.66642E-05
6/29/2015,17596.34961,4958.470215,712.9274902,-0.019909248,-0.024612339,-0.018392799
6/30/2015,17619.50977,4986.870117,730.9755249,0.001314461,0.005694935,0.024690341
7/1/2015,17757.91016,5013.120117,736.2497559,0.007793732,0.00523626,0.007163644
7/2/2015,17730.10938,5009.209961,738.2819824,-0.001567998,-0.000780593,0.002752643
7/6/2015,17683.58008,4991.939941,758.265686,-0.002631215,-0.003459581,0.026354488
7/7/2015,17776.91016,4997.459961,797.9909058,0.005250073,0.001104565,0.049781544
7/8/2015,17515.41992,4909.759766,776.3621826,-0.014929145,-0.017862421,-0.027859063
7/9/2015,17548.61914,4922.399902,771.2332764,0.001891842,0.002567881,-0.006650266
7/10/2015,17760.41016,4997.700195,769.6364136,0.011924895,0.015066989,-0.002074827
7/13/2015,17977.67969,5071.509766,791.2653198,0.012085516,0.014553767,0.027334581
7/14/2015,18053.58008,5104.890137,796.1522827,0.004204174,0.006538901,0.006138226
7/15/2015,18050.16992,5098.939941,810.8133545,-0.000188927,-0.001166948,0.018081932
7/16/2015,18120.25,5163.180176,820.6843872,0.003867501,0.01244199,0.012027806
7/17/2015,18086.44922,5210.140137,798.7651367,-0.001868846,0.009013186,-0.027441421
7/20/2015,18100.41016,5218.859863,824.7970581,0.000771305,0.001670811,0.031561608
7/21/2015,17919.28906,5208.120117,789.7168579,-0.010107605,-0.002062116,-0.044421238
7/22/2015,17851.03906,5171.77002,816.0877075,-0.003823307,-0.00702856,0.032313744
7/23/2015,17731.91992,5146.410156,819.1843262,-0.00671778,-0.00492768,0.003780124
7/24/2015,17568.5293,5088.629883,821.6035767,-0.009300188,-0.01135478,0.002944547
7/27/2015,17440.58984,5039.779785,825.619812,-0.00733573,-0.009692903,0.004864509
7/28/2015,17630.26953,5089.209961,808.2006226,0.010758752,0.009712741,-0.021553051
7/29/2015,17751.39063,5111.72998,819.5230103,0.006823189,0.004405557,0.013815826
7/30/2015,17745.98047,5128.779785,829.8778076,-0.000304867,0.003324339,0.012477496
7/31/2015,17689.85938,5128.279785,854.3129883,-0.003172501,-9.74986E-05,0.028602141
8/3/2015,17598.19922,5115.379883,849.18396,-0.005208497,-0.002521788,-0.00603995
8/4/2015,17550.68945,5105.549805,876.473999,-0.002707003,-0.001925371,0.031136165
8/5/2015,17540.4707,5139.939941,893.5061646,-0.000582581,0.006690766,0.019062169
8/6/2015,17419.75,5056.439941,886.5383911,-0.006930105,-0.016513595,-0.007859528
8/7/2015,17373.38086,5043.540039,869.6516113,-0.002668976,-0.002557708,-0.019417868
8/10/2015,17615.16992,5101.799805,873.0385132,0.013726184,0.011419453,0.003879442
8/11/2015,17402.83984,5036.790039,854.8936768,-0.012200887,-0.012906983,-0.02122467
8/12/2015,17402.50977,5044.390137,843.2324829,-1.89668E-05,0.001506644,-0.013829156
8/13/2015,17408.25,5033.560059,846.1356201,0.000329742,-0.002151574,0.003431054
8/14/2015,17477.40039,5048.240234,866.3612671,0.00395656,0.002907979,0.023345512
8/17/2015,17545.17969,5091.700195,871.0062866,0.003863129,0.008535452,0.005332935
8/18/2015,17511.33984,5059.350098,872.2644043,-0.001932454,-0.006394121,0.001442358
8/19/2015,17348.73047,5019.049805,870.7159424,-0.009372984,-0.008029467,-0.001778378
8/20/2015,16990.68945,4877.490234,854.7000732,-0.021072778,-0.029023035,-0.018738584
8/21/2015,16459.75,4706.040039,858.135376,-0.032256836,-0.036431946,0.004003218
8/24/2015,15871.34961,4526.25,810.4747925,-0.037073116,-0.039721632,-0.058805757
8/25/2015,15666.44043,4506.490234,824.6519775,-0.013079498,-0.004384735,0.017191719
8/26/2015,16285.50977,4697.540039,824.4100952,0.038013507,0.040670181,-0.0002934
8/27/2015,16654.76953,4812.709961,827.4099731,0.022171412,0.023930368,0.003625625
8/28/2015,16643.00977,4828.319824,830.5551758,-0.000706589,0.00323298,0.003786868
8/31/2015,16528.0293,4776.509766,821.2164917,-0.006956696,-0.010846844,-0.011371769
9/1/2015,16058.34961,4636.100098,792.668396,-0.029248316,-0.03028616,-0.036015181
9/2/2015,16351.37988,4749.97998,779.9911499,0.017920828,0.023974813,-0.016253064
9/3/2015,16374.75977,4733.5,799.9265137,0.0014278,-0.003481563,0.024921494
9/4/2015,16102.37988,4683.919922,786.6202393,-0.016915505,-0.010585168,-0.016915754
9/8/2015,16492.67969,4811.930176,765.9589844,0.023665033,0.026602683,-0.026974362
9/9/2015,16253.57031,4756.529785,794.6524048,-0.014711191,-0.011647229,0.03610814
9/10/2015,16330.40039,4796.25,781.878418,0.004704727,0.008281515,-0.016337562
9/11/2015,16433.08984,4822.339844,789.8137207,0.006248944,0.005410204,0.010047056
9/14/2015,16370.95996,4805.759766,813.1361084,-0.003795127,-0.003450043,0.028682022
9/15/2015,16599.84961,4860.52002,804.28125,0.013788658,0.011266336,-0.011009654
9/16/2015,16739.94922,4889.240234,797.3619385,0.008369178,0.005874167,-0.008677755
9/18/2015,16384.58008,4827.22998,813.9102173,-0.021689243,-0.012845929,0.020331823
9/21/2015,16510.18945,4828.950195,802.9263916,0.007607991,0.00035623,-0.013679742
9/22/2015,16330.46973,4756.720215,778.7331543,-0.011005178,-0.015184828,-0.031067429
9/23/2015,16279.88965,4752.740234,768.4752197,-0.003106906,-0.000837408,-0.013348426
9/24/2015,16201.32031,4734.47998,780.329895,-0.004849564,-0.003856866,0.015191876
9/28/2015,16001.88965,4543.970215,768.8138428,-0.012462944,-0.041925839,-0.014978987
9/29/2015,16049.12988,4517.319824,778.8299561,0.002943476,-0.005899602,0.012860462
9/30/2015,16284.7002,4620.160156,814.4423828,0.014465745,0.02225904,0.043726146
10/1/2015,16272.00977,4627.080078,812.5553589,-0.000779893,0.001495527,-0.002322333
10/5/2015,16776.42969,4781.259766,827.7971191,0.030067179,0.032246666,0.018412435
10/6/2015,16790.18945,4748.359863,826.1519775,0.000819512,-0.006928688,-0.00199133
10/7/2015,16912.28906,4791.149902,837.1357422,0.007219579,0.008931058,0.013120649
10/8/2015,17050.75,4810.790039,845.9420166,0.008120519,0.004082518,0.010410021
10/9/2015,17084.49023,4830.470215,826.2487183,0.001974904,0.004074174,-0.023834589
10/12/2015,17131.85938,4838.640137,831.5228882,0.002764974,0.001688475,0.006342784
10/13/2015,17081.89063,4796.609863,837.4259644,-0.002925247,-0.008762496,0.007049072
10/14/2015,16924.75,4782.850098,834.4261475,-0.009284665,-0.002876897,-0.003595066
10/15/2015,17141.75,4870.100098,841.9743652,0.012659151,0.017915443,0.008964902
10/16/2015,17215.9707,4886.689941,854.022644,0.004311154,0.003394904,0.014107681
10/19/2015,17230.53906,4905.470215,850.8775635,0.000845496,0.003828435,-0.003696279
10/20/2015,17217.10938,4880.970215,847.2000732,-0.000780019,-0.005019494,-0.004340758
10/21/2015,17168.60938,4840.120117,828.6196289,-0.002824923,-0.008439893,-0.02242337
10/23/2015,17646.69922,5031.859863,830.8937988,0.02709231,0.038105144,0.002737016
10/26/2015,17623.05078,5034.700195,791.3136597,-0.001341904,0.000564151,-0.050018269
10/27/2015,17581.42969,5030.149902,800.4102783,-0.002367333,-0.000904604,0.011364945
10/28/2015,17779.51953,5095.689941,803.7578735,0.011141462,0.012861858,0.00416493
10/29/2015,17755.80078,5074.27002,804.7281494,-0.001335831,-0.004221281,0.001205719
10/30/2015,17663.53906,5053.75,805.989624,-0.005223286,-0.004060355,0.001565125
11/2/2015,17828.75977,5127.149902,805.4558716,0.009267089,0.014315927,-0.000662671
11/3/2015,17918.15039,5145.129883,790.0281372,0.004988831,0.003494563,-0.019528082
11/4/2015,17867.58008,5142.47998,778.3842773,-0.002830283,-0.000515297,-0.014959012
11/5/2015,17863.42969,5127.740234,781.9259033,-0.00023234,-0.002874511,0.004529363
11/6/2015,17910.33008,5147.120117,777.4139404,0.002618622,0.00376519,-0.00580381
11/9/2015,17730.48047,5095.299805,792.1627808,-0.010143527,-0.010170219,0.018618446
11/10/2015,17758.21094,5083.240234,774.1149292,0.001561558,-0.002372418,-0.023314176
11/13/2015,17245.24023,4927.879883,776.6377563,-0.02974564,-0.031526814,0.003248396
11/16/2015,17483.00977,4984.620117,777.1714478,0.013600035,0.011383061,0.00068671
11/17/2015,17489.5,4986.02002,783.6724854,0.000371093,0.000280765,0.008295605
11/18/2015,17737.16016,5075.200195,797.3539429,0.013962785,0.017571755,0.017158575
11/19/2015,17732.75,5073.640137,799.2459717,-0.000248701,-0.000307483,0.002367267
11/20/2015,17823.81055,5104.919922,804.5827026,0.005108927,0.00612738,0.006632918
11/23/2015,17792.67969,5102.47998,825.0563354,-0.001749644,-0.000478187,0.02481483
11/24/2015,17812.18945,5102.810059,831.1691284,0.001095304,6.46856E-05,0.007354451
11/25/2015,17813.39063,5116.140137,836.2634277,6.74313E-05,0.002605495,0.00609174
11/27/2015,17813.39063,5127.52002,833.5950928,0,0.002219374,-0.003200996
11/30/2015,17719.91992,5108.669922,813.6065674,-0.005274895,-0.003689825,-0.024567802
12/1/2015,17888.34961,5156.310059,819.5254517,0.009415608,0.009239192,0.007222331
12/2/2015,17729.67969,5123.220215,823.3580933,-0.008949396,-0.006458798,0.00465489
12/3/2015,17477.66992,5037.529785,817.3909302,-0.014418957,-0.017010407,-0.007300256
12/4/2015,17847.63086,5142.27002,809.9194336,0.020728854,0.020368482,-0.009224987
12/7/2015,17730.50977,5101.810059,845.5784302,-0.006605625,-0.007930511,0.042171128
